Security,BBRXBRBL Index                                                  ,
Start Date,26/3/2003 0:00,
End Date,26/3/2020 0:00,
Period,D,
,,
Date,PX_LAST,PX_MID
3/11/2012,-35.5,-35.5
2/11/2012,-35.5,-35.5
1/11/2012,-35.93,-35.93
31/10/2012,-67.42,-67.42
30/10/2012,-67.14,-67.14
29/10/2012,-68.15,-68.15
28/10/2012,-67.83,-67.83
27/10/2012,-67.83,-67.83
26/10/2012,-67.83,-67.83
25/10/2012,-67.53,-67.53
24/10/2012,-67.67,-67.67
23/10/2012,-67.95,-67.95
22/10/2012,-66.75,-66.75
21/10/2012,-66.41,-66.41
20/10/2012,-66.41,-66.41
19/10/2012,-66.41,-66.41
18/10/2012,-66.01,-66.01
17/10/2012,-66.11,-66.11
16/10/2012,-66.45,-66.45
15/10/2012,-66.65,-66.65
14/10/2012,-66.67,-66.67
13/10/2012,-66.67,-66.67
12/10/2012,-66.67,-66.67
11/10/2012,-66.8,-66.8
10/10/2012,-67.41,-67.41
9/10/2012,-67.81,-67.81
8/10/2012,-67.26,-67.26
7/10/2012,-66.76,-66.76
6/10/2012,-66.76,-66.76
5/10/2012,-66.76,-66.76
4/10/2012,-67.71,-67.71
3/10/2012,-67.47,-67.47
2/10/2012,-67.65,-67.65
1/10/2012,-67.38,-67.38
30/9/2012,-59.96,-59.96
29/9/2012,-59.96,-59.96
28/9/2012,-59.96,-59.96
27/9/2012,-59.88,-59.88
26/9/2012,-59.86,-59.86
25/9/2012,-58.55,-58.55
24/9/2012,-58.87,-58.87
23/9/2012,-58.62,-58.62
22/9/2012,-58.62,-58.62
21/9/2012,-58.62,-58.62
20/9/2012,-58.83,-58.83
19/9/2012,-58.31,-58.31
18/9/2012,-59.06,-59.06
17/9/2012,-59.31,-59.31
16/9/2012,-59.43,-59.43
15/9/2012,-59.43,-59.43
14/9/2012,-59.43,-59.43
13/9/2012,-60.84,-60.84
12/9/2012,-61.54,-61.54
11/9/2012,-62.27,-62.27
10/9/2012,-62.57,-62.57
9/9/2012,-62.72,-62.72
8/9/2012,-62.72,-62.72
7/9/2012,-62.72,-62.72
6/9/2012,-63.91,-63.91
5/9/2012,-65.95,-65.95
4/9/2012,-66.01,-66.01
3/9/2012,-65.26,-65.26
2/9/2012,-65.4,-65.4
1/9/2012,-65.4,-65.4
31/8/2012,-70.08,-70.08
30/8/2012,-70.66,-70.66
29/8/2012,-70.16,-70.16
28/8/2012,-69.31,-69.31
27/8/2012,-68.72,-68.72
26/8/2012,-68.62,-68.62
25/8/2012,-68.62,-68.62
24/8/2012,-68.62,-68.62
23/8/2012,-68.37,-68.37
22/8/2012,-69.21,-69.21
21/8/2012,-67.92,-67.92
20/8/2012,-67.99,-67.99
19/8/2012,-67.98,-67.98
18/8/2012,-67.98,-67.98
17/8/2012,-67.98,-67.98
16/8/2012,-68.52,-68.52
15/8/2012,-67.75,-67.75
14/8/2012,-67.47,-67.47
13/8/2012,-67.45,-67.45
12/8/2012,-67.77,-67.77
11/8/2012,-67.77,-67.77
10/8/2012,-67.77,-67.77
9/8/2012,-67.27,-67.27
8/8/2012,-68.26,-68.26
7/8/2012,-68.3,-68.3
6/8/2012,-68.72,-68.72
5/8/2012,-68.69,-68.69
4/8/2012,-68.69,-68.69
3/8/2012,-68.69,-68.69
2/8/2012,-70.31,-70.31
1/8/2012,-71.39,-71.39
31/7/2012,-64.67,-64.67
30/7/2012,-64,-64
29/7/2012,-63.85,-63.85
28/7/2012,-63.85,-63.85
27/7/2012,-63.85,-63.85
26/7/2012,-64.61,-64.61
25/7/2012,-66.29,-66.29
24/7/2012,-66.16,-66.16
23/7/2012,-65.88,-65.88
22/7/2012,-63.42,-63.42
21/7/2012,-63.42,-63.42
20/7/2012,-63.42,-63.42
19/7/2012,-62.4,-62.4
18/7/2012,-62.55,-62.55
17/7/2012,-63.36,-63.36
16/7/2012,-63.46,-63.46
15/7/2012,-63.15,-63.15
14/7/2012,-63.15,-63.15
13/7/2012,-63.15,-63.15
12/7/2012,-63.75,-63.75
11/7/2012,-63.97,-63.97
10/7/2012,-63.91,-63.91
9/7/2012,-64.61,-64.61
8/7/2012,-64.14,-64.14
7/7/2012,-64.14,-64.14
6/7/2012,-64.14,-64.14
5/7/2012,-64.17,-64.17
4/7/2012,-63.91,-63.91
3/7/2012,-63.61,-63.61
2/7/2012,-64.45,-64.45
1/7/2012,-65.13,-65.13
30/6/2012,-52.81,-52.81
29/6/2012,-52.81,-52.81
28/6/2012,-54.67,-54.67
27/6/2012,-54.06,-54.06
26/6/2012,-54.88,-54.88
25/6/2012,-55.04,-55.04
24/6/2012,-53.85,-53.85
23/6/2012,-53.85,-53.85
22/6/2012,-53.85,-53.85
21/6/2012,-53.72,-53.72
20/6/2012,-54.13,-54.13
19/6/2012,-54.68,-54.68
18/6/2012,-56.92,-56.92
17/6/2012,-59.13,-59.13
16/6/2012,-59.13,-59.13
15/6/2012,-59.13,-59.13
14/6/2012,-58.73,-58.73
13/6/2012,-58.5,-58.5
12/6/2012,-58.02,-58.02
11/6/2012,-57.72,-57.72
10/6/2012,-56.95,-56.95
9/6/2012,-56.95,-56.95
8/6/2012,-56.95,-56.95
7/6/2012,-56.86,-56.86
6/6/2012,-58.38,-58.38
5/6/2012,-59.19,-59.19
4/6/2012,-59.12,-59.12
3/6/2012,-59.16,-59.16
2/6/2012,-59.16,-59.16
1/6/2012,-59.16,-59.16
31/5/2012,-78.57,-78.57
30/5/2012,-78.14,-78.14
29/5/2012,-76.29,-76.29
28/5/2012,-76.69,-76.69
27/5/2012,-76.16,-76.16
26/5/2012,-76.16,-76.16
25/5/2012,-76.16,-76.16
24/5/2012,-76.92,-76.92
23/5/2012,-78.38,-78.38
22/5/2012,-75.49,-75.49
21/5/2012,-77.66,-77.66
20/5/2012,-78.74,-78.74
19/5/2012,-78.74,-78.74
18/5/2012,-78.74,-78.74
17/5/2012,-78.65,-78.65
16/5/2012,-78.18,-78.18
15/5/2012,-76.95,-76.95
14/5/2012,-76.53,-76.53
13/5/2012,-73.41,-73.41
12/5/2012,-73.41,-73.41
11/5/2012,-73.41,-73.41
10/5/2012,-74.84,-74.84
9/5/2012,-74.64,-74.64
8/5/2012,-74.35,-74.35
7/5/2012,-72.06,-72.06
6/5/2012,-71.72,-71.72
5/5/2012,-71.72,-71.72
4/5/2012,-71.72,-71.72
3/5/2012,-70.45,-70.45
2/5/2012,-70.98,-70.98
1/5/2012,-70.21,-70.21
30/4/2012,-57.6,-57.6
29/4/2012,-57.05,-57.05
28/4/2012,-57.05,-57.05
27/4/2012,-57.05,-57.05
26/4/2012,-58,-58
25/4/2012,-59.18,-59.18
24/4/2012,-59.57,-59.57
23/4/2012,-59.89,-59.89
22/4/2012,-57.92,-57.92
21/4/2012,-57.92,-57.92
20/4/2012,-57.92,-57.92
19/4/2012,-58.29,-58.29
18/4/2012,-58.79,-58.79
17/4/2012,-58.2,-58.2
16/4/2012,-59.27,-59.27
15/4/2012,-58.86,-58.86
14/4/2012,-58.86,-58.86
13/4/2012,-58.86,-58.86
12/4/2012,-59.18,-59.18
11/4/2012,-60.47,-60.47
10/4/2012,-60.88,-60.88
9/4/2012,-58.19,-58.19
8/4/2012,-58.07,-58.07
7/4/2012,-58.07,-58.07
6/4/2012,-58.07,-58.07
5/4/2012,-58.14,-58.14
4/4/2012,-58.44,-58.44
3/4/2012,-55.87,-55.87
2/4/2012,-55.49,-55.49
1/4/2012,-56.36,-56.36
31/3/2012,-73.03,-73.03
30/3/2012,-73.03,-73.03
29/3/2012,-74.26,-74.26
28/3/2012,-73.22,-73.22
27/3/2012,-72.94,-72.94
26/3/2012,-72.3,-72.3
25/3/2012,-72.77,-72.77
24/3/2012,-72.77,-72.77
23/3/2012,-72.77,-72.77
22/3/2012,-73.36,-73.36
21/3/2012,-72.57,-72.57
20/3/2012,-73.17,-73.17
19/3/2012,-72.59,-72.59
18/3/2012,-72.75,-72.75
17/3/2012,-72.75,-72.75
16/3/2012,-72.75,-72.75
15/3/2012,-72.75,-72.75
14/3/2012,-73.35,-73.35
13/3/2012,-72.73,-72.73
12/3/2012,-73.3,-73.3
11/3/2012,-73.53,-73.53
10/3/2012,-73.53,-73.53
9/3/2012,-73.53,-73.53
8/3/2012,-75.25,-75.25
7/3/2012,-76.77,-76.77
6/3/2012,-77.11,-77.11
5/3/2012,-75,-75
4/3/2012,-74.59,-74.59
3/3/2012,-74.59,-74.59
2/3/2012,-74.59,-74.59
1/3/2012,-74.2,-74.2
29/2/2012,-80.09,-80.09
28/2/2012,-79.77,-79.77
27/2/2012,-80.12,-80.12
26/2/2012,-79.09,-79.09
25/2/2012,-79.09,-79.09
24/2/2012,-79.09,-79.09
23/2/2012,-79.55,-79.55
22/2/2012,-80.39,-80.39
21/2/2012,-80.44,-80.44
20/2/2012,-81.12,-81.12
19/2/2012,-81.19,-81.19
18/2/2012,-81.19,-81.19
17/2/2012,-81.19,-81.19
16/2/2012,-83.01,-83.01
15/2/2012,-82.32,-82.32
14/2/2012,-81.7,-81.7
13/2/2012,-81.86,-81.86
12/2/2012,-82.43,-82.43
11/2/2012,-82.43,-82.43
10/2/2012,-82.43,-82.43
9/2/2012,-81.23,-81.23
8/2/2012,-82.07,-82.07
7/2/2012,-82.33,-82.33
6/2/2012,-82.31,-82.31
5/2/2012,-81.66,-81.66
4/2/2012,-81.66,-81.66
3/2/2012,-81.66,-81.66
2/2/2012,-82.85,-82.85
1/2/2012,-83.4,-83.4
31/1/2012,-94.43,-94.43
30/1/2012,-94.67,-94.67
29/1/2012,-93.32,-93.32
28/1/2012,-93.32,-93.32
27/1/2012,-93.32,-93.32
26/1/2012,-93.21,-93.21
25/1/2012,-93.96,-93.96
24/1/2012,-93.9,-93.9
23/1/2012,-93.6,-93.6
22/1/2012,-93.85,-93.85
21/1/2012,-93.85,-93.85
20/1/2012,-93.85,-93.85
19/1/2012,-93.89,-93.89
18/1/2012,-95.19,-95.19
17/1/2012,-95.55,-95.55
16/1/2012,-95.97,-95.97
15/1/2012,-95.99,-95.99
14/1/2012,-95.99,-95.99
13/1/2012,-95.99,-95.99
12/1/2012,-95.16,-95.16
11/1/2012,-96.26,-96.26
10/1/2012,-95.71,-95.71
9/1/2012,-97.18,-97.18
8/1/2012,-97.04,-97.04
7/1/2012,-97.04,-97.04
6/1/2012,-97.04,-97.04
5/1/2012,-98.18,-98.18
4/1/2012,-98.19,-98.19
3/1/2012,-97.72,-97.72
2/1/2012,-98.97,-98.97
1/1/2012,-99,-99
31/12/2011,-125.22,-125.22
30/12/2011,-125.22,-125.22
29/12/2011,-125.11,-125.11
28/12/2011,-125.07,-125.07
27/12/2011,-123.43,-123.43
26/12/2011,-123.45,-123.45
25/12/2011,-123.5,-123.5
24/12/2011,-123.5,-123.5
23/12/2011,-123.5,-123.5
22/12/2011,-123.94,-123.94
21/12/2011,-124.92,-124.92
20/12/2011,-124.83,-124.83
19/12/2011,-125.61,-125.61
18/12/2011,-125.33,-125.33
17/12/2011,-125.33,-125.33
16/12/2011,-125.33,-125.33
15/12/2011,-125.99,-125.99
14/12/2011,-127.32,-127.32
13/12/2011,-125.85,-125.85
12/12/2011,-126.74,-126.74
11/12/2011,-125.84,-125.84
10/12/2011,-125.84,-125.84
9/12/2011,-125.84,-125.84
8/12/2011,-127.43,-127.43
7/12/2011,-127.22,-127.22
6/12/2011,-126.85,-126.85
5/12/2011,-126.81,-126.81
4/12/2011,-126.84,-126.84
3/12/2011,-126.84,-126.84
2/12/2011,-126.84,-126.84
1/12/2011,-128.11,-128.11
30/11/2011,-150.27,-150.27
29/11/2011,-151.85,-151.85
28/11/2011,-152.4,-152.4
27/11/2011,-153.04,-153.04
26/11/2011,-153.04,-153.04
25/11/2011,-153.04,-153.04
24/11/2011,-152.18,-152.18
23/11/2011,-152.67,-152.67
22/11/2011,-151.18,-151.18
21/11/2011,-151.76,-151.76
20/11/2011,-150.19,-150.19
19/11/2011,-150.19,-150.19
18/11/2011,-150.19,-150.19
17/11/2011,-150.68,-150.68
16/11/2011,-149.44,-149.44
15/11/2011,-150.01,-150.01
14/11/2011,-149.81,-149.81
13/11/2011,-150.07,-150.07
12/11/2011,-150.07,-150.07
11/11/2011,-150.07,-150.07
10/11/2011,-153.64,-153.64
9/11/2011,-151.68,-151.68
8/11/2011,-148.5,-148.5
7/11/2011,-149.77,-149.77
6/11/2011,-149.37,-149.37
5/11/2011,-149.37,-149.37
4/11/2011,-149.37,-149.37
3/11/2011,-149.86,-149.86
2/11/2011,-150.91,-150.91
1/11/2011,-152.4,-152.4
31/10/2011,-144.25,-144.25
30/10/2011,-142.01,-142.01
29/10/2011,-142.01,-142.01
28/10/2011,-142.01,-142.01
27/10/2011,-142.49,-142.49
26/10/2011,-147.23,-147.23
25/10/2011,-147.37,-147.37
24/10/2011,-147.8,-147.8
23/10/2011,-149.25,-149.25
22/10/2011,-149.25,-149.25
21/10/2011,-149.25,-149.25
20/10/2011,-151.84,-151.84
19/10/2011,-149.14,-149.14
18/10/2011,-149.66,-149.66
17/10/2011,-148.55,-148.55
16/10/2011,-147.35,-147.35
15/10/2011,-147.35,-147.35
14/10/2011,-147.35,-147.35
13/10/2011,-149.58,-149.58
12/10/2011,-148.11,-148.11
11/10/2011,-149.33,-149.33
10/10/2011,-148.61,-148.61
9/10/2011,-150.55,-150.55
8/10/2011,-150.55,-150.55
7/10/2011,-150.55,-150.55
6/10/2011,-152.38,-152.38
5/10/2011,-154.88,-154.88
4/10/2011,-157.67,-157.67
3/10/2011,-155.59,-155.59
2/10/2011,-154.58,-154.58
1/10/2011,-154.58,-154.58
30/9/2011,-142.58,-142.58
29/9/2011,-142.29,-142.29
28/9/2011,-142.74,-142.74
27/9/2011,-142.19,-142.19
26/9/2011,-145.2,-145.2
25/9/2011,-144.15,-144.15
24/9/2011,-144.15,-144.15
23/9/2011,-144.15,-144.15
22/9/2011,-144.79,-144.79
21/9/2011,-140.32,-140.32
20/9/2011,-139.17,-139.17
19/9/2011,-140.55,-140.55
18/9/2011,-138.03,-138.03
17/9/2011,-138.03,-138.03
16/9/2011,-138.03,-138.03
15/9/2011,-138.86,-138.86
14/9/2011,-143.19,-143.19
13/9/2011,-144.89,-144.89
12/9/2011,-146.93,-146.93
11/9/2011,-144.54,-144.54
10/9/2011,-144.54,-144.54
9/9/2011,-144.54,-144.54
8/9/2011,-139.67,-139.67
7/9/2011,-139.78,-139.78
6/9/2011,-141.15,-141.15
5/9/2011,-140.47,-140.47
4/9/2011,-136.65,-136.65
3/9/2011,-136.65,-136.65
2/9/2011,-136.65,-136.65
1/9/2011,-134.38,-134.38
31/8/2011,-98.65,-98.65
30/8/2011,-100.06,-100.06
29/8/2011,-103.28,-103.28
28/8/2011,-103.4,-103.4
27/8/2011,-103.4,-103.4
26/8/2011,-103.4,-103.4
25/8/2011,-103.51,-103.51
24/8/2011,-102.46,-102.46
23/8/2011,-103.83,-103.83
22/8/2011,-104.92,-104.92
21/8/2011,-105.43,-105.43
20/8/2011,-105.43,-105.43
19/8/2011,-105.43,-105.43
18/8/2011,-103.47,-103.47
17/8/2011,-99.09,-99.09
16/8/2011,-99.22,-99.22
15/8/2011,-99.87,-99.87
14/8/2011,-102.85,-102.85
13/8/2011,-102.85,-102.85
12/8/2011,-102.85,-102.85
11/8/2011,-105.96,-105.96
10/8/2011,-108.04,-108.04
9/8/2011,-105.53,-105.53
8/8/2011,-105.06,-105.06
7/8/2011,-100.96,-100.96
6/8/2011,-100.96,-100.96
5/8/2011,-100.96,-100.96
4/8/2011,-96.35,-96.35
3/8/2011,-94.27,-94.27
2/8/2011,-93.75,-93.75
1/8/2011,-93.03,-93.03
31/7/2011,-78.74,-78.74
30/7/2011,-78.74,-78.74
29/7/2011,-78.74,-78.74
28/7/2011,-78.61,-78.61
27/7/2011,-78.33,-78.33
26/7/2011,-77.56,-77.56
25/7/2011,-77.91,-77.91
24/7/2011,-77.1,-77.1
23/7/2011,-77.1,-77.1
22/7/2011,-77.1,-77.1
21/7/2011,-78.94,-78.94
20/7/2011,-80.26,-80.26
19/7/2011,-80.94,-80.94
18/7/2011,-81.97,-81.97
17/7/2011,-80.73,-80.73
16/7/2011,-80.73,-80.73
15/7/2011,-80.73,-80.73
14/7/2011,-80.78,-80.78
13/7/2011,-79.75,-79.75
12/7/2011,-81,-81
11/7/2011,-79.25,-79.25
10/7/2011,-76.94,-76.94
9/7/2011,-76.94,-76.94
8/7/2011,-76.94,-76.94
7/7/2011,-76.53,-76.53
6/7/2011,-77.88,-77.88
5/7/2011,-77.29,-77.29
4/7/2011,-77.65,-77.65
3/7/2011,-77.43,-77.43
2/7/2011,-77.43,-77.43
1/7/2011,-77.43,-77.43
30/6/2011,-67.86,-67.86
29/6/2011,-68.89,-68.89
28/6/2011,-70.66,-70.66
27/6/2011,-71.26,-71.26
26/6/2011,-70.5,-70.5
25/6/2011,-70.5,-70.5
24/6/2011,-70.5,-70.5
23/6/2011,-70.33,-70.33
22/6/2011,-68.66,-68.66
21/6/2011,-69.09,-69.09
20/6/2011,-70.16,-70.16
19/6/2011,-69.63,-69.63
18/6/2011,-69.63,-69.63
17/6/2011,-69.63,-69.63
16/6/2011,-69.9,-69.9
15/6/2011,-68.67,-68.67
14/6/2011,-67.6,-67.6
13/6/2011,-68.44,-68.44
12/6/2011,-68.27,-68.27
11/6/2011,-68.27,-68.27
10/6/2011,-68.27,-68.27
9/6/2011,-67.58,-67.58
8/6/2011,-68.54,-68.54
7/6/2011,-67.93,-67.93
6/6/2011,-68.69,-68.69
5/6/2011,-68.68,-68.68
4/6/2011,-68.68,-68.68
3/6/2011,-68.68,-68.68
2/6/2011,-68.92,-68.92
1/6/2011,-68.01,-68.01
31/5/2011,-63.91,-63.91
30/5/2011,-64.66,-64.66
29/5/2011,-64.68,-64.68
28/5/2011,-64.68,-64.68
27/5/2011,-64.68,-64.68
26/5/2011,-65.55,-65.55
25/5/2011,-65.55,-65.55
24/5/2011,-65.36,-65.36
23/5/2011,-65.89,-65.89
22/5/2011,-63.72,-63.72
21/5/2011,-63.72,-63.72
20/5/2011,-63.72,-63.72
19/5/2011,-63.54,-63.54
18/5/2011,-64.12,-64.12
17/5/2011,-64.53,-64.53
16/5/2011,-64.05,-64.05
15/5/2011,-63.76,-63.76
14/5/2011,-63.76,-63.76
13/5/2011,-63.76,-63.76
12/5/2011,-63.22,-63.22
11/5/2011,-62.72,-62.72
10/5/2011,-62.69,-62.69
9/5/2011,-63.61,-63.61
8/5/2011,-62.15,-62.15
7/5/2011,-62.15,-62.15
6/5/2011,-62.15,-62.15
5/5/2011,-63.53,-63.53
4/5/2011,-63.15,-63.15
3/5/2011,-61.98,-61.98
2/5/2011,-61.12,-61.12
1/5/2011,-61.24,-61.24
30/4/2011,-80.54,-80.54
29/4/2011,-80.54,-80.54
28/4/2011,-80.55,-80.55
27/4/2011,-80.51,-80.51
26/4/2011,-80.52,-80.52
25/4/2011,-79.94,-79.94
24/4/2011,-79.94,-79.94
23/4/2011,-79.94,-79.94
22/4/2011,-79.94,-79.94
21/4/2011,-79.96,-79.96
20/4/2011,-79.95,-79.95
19/4/2011,-80.87,-80.87
18/4/2011,-81.84,-81.84
17/4/2011,-79.8,-79.8
16/4/2011,-79.8,-79.8
15/4/2011,-79.8,-79.8
14/4/2011,-80.92,-80.92
13/4/2011,-80.9,-80.9
12/4/2011,-81.54,-81.54
11/4/2011,-79.81,-79.81
10/4/2011,-79.48,-79.48
9/4/2011,-79.48,-79.48
8/4/2011,-79.48,-79.48
7/4/2011,-79.79,-79.79
6/4/2011,-80.87,-80.87
5/4/2011,-80.99,-80.99
4/4/2011,-81.13,-81.13
3/4/2011,-81.32,-81.32
2/4/2011,-81.32,-81.32
1/4/2011,-81.32,-81.32
31/3/2011,-42.38,-42.38
30/3/2011,-42.36,-42.36
29/3/2011,-42.59,-42.59
28/3/2011,-42.81,-42.81
27/3/2011,-42.52,-42.52
26/3/2011,-42.52,-42.52
25/3/2011,-42.52,-42.52
24/3/2011,-42.24,-42.24
23/3/2011,-42.88,-42.88
22/3/2011,-42.98,-42.98
21/3/2011,-43.61,-43.61
20/3/2011,-45.31,-45.31
19/3/2011,-45.31,-45.31
18/3/2011,-45.31,-45.31
17/3/2011,-45.68,-45.68
16/3/2011,-46.71,-46.71
15/3/2011,-46.93,-46.93
14/3/2011,-44.5,-44.5
13/3/2011,-43.35,-43.35
12/3/2011,-43.35,-43.35
11/3/2011,-43.35,-43.35
10/3/2011,-43.19,-43.19
9/3/2011,-42.62,-42.62
8/3/2011,-42.46,-42.46
7/3/2011,-42.74,-42.74
6/3/2011,-42.39,-42.39
5/3/2011,-42.39,-42.39
4/3/2011,-42.39,-42.39
3/3/2011,-42.75,-42.75
2/3/2011,-43.53,-43.53
1/3/2011,-43.63,-43.63
28/2/2011,-73.57,-73.57
27/2/2011,-73.7,-73.7
26/2/2011,-73.7,-73.7
25/2/2011,-73.7,-73.7
24/2/2011,-75.47,-75.47
23/2/2011,-75.13,-75.13
22/2/2011,-73.98,-73.98
21/2/2011,-73.34,-73.34
20/2/2011,-71.73,-71.73
19/2/2011,-71.73,-71.73
18/2/2011,-71.73,-71.73
17/2/2011,-72.26,-72.26
16/2/2011,-72.18,-72.18
15/2/2011,-72.95,-72.95
14/2/2011,-72.99,-72.99
13/2/2011,-72.52,-72.52
12/2/2011,-72.52,-72.52
11/2/2011,-72.52,-72.52
10/2/2011,-72.57,-72.57
9/2/2011,-72.96,-72.96
8/2/2011,-72.76,-72.76
7/2/2011,-73.36,-73.36
6/2/2011,-74.31,-74.31
5/2/2011,-74.31,-74.31
4/2/2011,-74.31,-74.31
3/2/2011,-75.06,-75.06
2/2/2011,-74.99,-74.99
1/2/2011,-75.22,-75.22
31/1/2011,-71.15,-71.15
30/1/2011,-70.39,-70.39
29/1/2011,-70.39,-70.39
28/1/2011,-70.39,-70.39
27/1/2011,-70.03,-70.03
26/1/2011,-70.3,-70.3
25/1/2011,-70.93,-70.93
24/1/2011,-70.64,-70.64
23/1/2011,-70.63,-70.63
22/1/2011,-70.63,-70.63
21/1/2011,-70.63,-70.63
20/1/2011,-71.54,-71.54
19/1/2011,-70.94,-70.94
18/1/2011,-70.06,-70.06
17/1/2011,-70.96,-70.96
16/1/2011,-70.29,-70.29
15/1/2011,-70.29,-70.29
14/1/2011,-70.29,-70.29
13/1/2011,-70.78,-70.78
12/1/2011,-70.93,-70.93
11/1/2011,-71.63,-71.63
10/1/2011,-72.41,-72.41
9/1/2011,-71.79,-71.79
8/1/2011,-71.79,-71.79
7/1/2011,-71.79,-71.79
6/1/2011,-71.52,-71.52
5/1/2011,-71.09,-71.09
4/1/2011,-71.82,-71.82
3/1/2011,-72.36,-72.36
2/1/2011,-72.18,-72.18
1/1/2011,-72.18,-72.18
31/12/2010,-59.59,-59.59
30/12/2010,-59.11,-59.11
29/12/2010,-58.42,-58.42
28/12/2010,-57.11,-57.11
27/12/2010,-57.1,-57.1
26/12/2010,-57.09,-57.09
25/12/2010,-57.09,-57.09
24/12/2010,-57.09,-57.09
23/12/2010,-57.12,-57.12
22/12/2010,-56.9,-56.9
21/12/2010,-57.09,-57.09
20/12/2010,-57.1,-57.1
19/12/2010,-57.05,-57.05
18/12/2010,-57.05,-57.05
17/12/2010,-57.05,-57.05
16/12/2010,-57.29,-57.29
15/12/2010,-56.52,-56.52
14/12/2010,-56.42,-56.42
13/12/2010,-56.36,-56.36
12/12/2010,-57.23,-57.23
11/12/2010,-57.23,-57.23
10/12/2010,-57.23,-57.23
9/12/2010,-57.06,-57.06
8/12/2010,-59.3,-59.3
7/12/2010,-59.3,-59.3
6/12/2010,-59.96,-59.96
5/12/2010,-59.79,-59.79
4/12/2010,-59.79,-59.79
3/12/2010,-59.79,-59.79
2/12/2010,-60.58,-60.58
1/12/2010,-62.59,-62.59
30/11/2010,-63.33,-63.33
29/11/2010,-62.66,-62.66
28/11/2010,-60.87,-60.87
27/11/2010,-60.87,-60.87
26/11/2010,-60.87,-60.87
25/11/2010,-59.55,-59.55
24/11/2010,-60.14,-60.14
23/11/2010,-61.41,-61.41
22/11/2010,-59.15,-59.15
21/11/2010,-58.49,-58.49
20/11/2010,-58.49,-58.49
19/11/2010,-58.49,-58.49
18/11/2010,-59.13,-59.13
17/11/2010,-59.99,-59.99
16/11/2010,-60.51,-60.51
15/11/2010,-59.35,-59.35
14/11/2010,-59.75,-59.75
13/11/2010,-59.75,-59.75
12/11/2010,-59.75,-59.75
11/11/2010,-59.27,-59.27
10/11/2010,-58.62,-58.62
9/11/2010,-58.02,-58.02
8/11/2010,-58.45,-58.45
7/11/2010,-58.65,-58.65
6/11/2010,-58.65,-58.65
5/11/2010,-58.65,-58.65
4/11/2010,-58.79,-58.79
3/11/2010,-60.57,-60.57
2/11/2010,-60.23,-60.23
1/11/2010,-60.39,-60.39
31/10/2010,-55.9,-55.9
30/10/2010,-55.9,-55.9
29/10/2010,-55.9,-55.9
28/10/2010,-55.71,-55.71
27/10/2010,-55.91,-55.91
26/10/2010,-55.22,-55.22
25/10/2010,-54.88,-54.88
24/10/2010,-54.68,-54.68
23/10/2010,-54.68,-54.68
22/10/2010,-54.68,-54.68
21/10/2010,-54.92,-54.92
20/10/2010,-54.58,-54.58
19/10/2010,-54.17,-54.17
18/10/2010,-53.58,-53.58
17/10/2010,-53.87,-53.87
16/10/2010,-53.87,-53.87
15/10/2010,-53.87,-53.87
14/10/2010,-53.95,-53.95
13/10/2010,-53.58,-53.58
12/10/2010,-53.69,-53.69
11/10/2010,-53.57,-53.57
10/10/2010,-53.54,-53.54
9/10/2010,-53.54,-53.54
8/10/2010,-53.54,-53.54
7/10/2010,-54.28,-54.28
6/10/2010,-55.23,-55.23
5/10/2010,-54.96,-54.96
4/10/2010,-56.08,-56.08
3/10/2010,-55.64,-55.64
2/10/2010,-55.64,-55.64
1/10/2010,-55.64,-55.64
30/9/2010,-48.53,-48.53
29/9/2010,-48.57,-48.57
28/9/2010,-48.32,-48.32
27/9/2010,-47.75,-47.75
26/9/2010,-47.46,-47.46
25/9/2010,-47.46,-47.46
24/9/2010,-47.46,-47.46
23/9/2010,-48.06,-48.06
22/9/2010,-48.1,-48.1
21/9/2010,-48.03,-48.03
20/9/2010,-47.11,-47.11
19/9/2010,-47.29,-47.29
18/9/2010,-47.29,-47.29
17/9/2010,-47.29,-47.29
16/9/2010,-47.38,-47.38
15/9/2010,-46.82,-46.82
14/9/2010,-46.51,-46.51
13/9/2010,-46.44,-46.44
12/9/2010,-46.91,-46.91
11/9/2010,-46.91,-46.91
10/9/2010,-46.91,-46.91
9/9/2010,-47.28,-47.28
8/9/2010,-47.8,-47.8
7/9/2010,-48.18,-48.18
6/9/2010,-47.65,-47.65
5/9/2010,-48.01,-48.01
4/9/2010,-48.01,-48.01
3/9/2010,-48.01,-48.01
2/9/2010,-49.31,-49.31
1/9/2010,-49.49,-49.49
31/8/2010,-46.39,-46.39
30/8/2010,-46.48,-46.48
29/8/2010,-45.7,-45.7
28/8/2010,-45.7,-45.7
27/8/2010,-45.7,-45.7
26/8/2010,-46.88,-46.88
25/8/2010,-47.72,-47.72
24/8/2010,-47.24,-47.24
23/8/2010,-45.85,-45.85
22/8/2010,-46.22,-46.22
21/8/2010,-46.22,-46.22
20/8/2010,-46.22,-46.22
19/8/2010,-45.45,-45.45
18/8/2010,-44.79,-44.79
17/8/2010,-44.96,-44.96
16/8/2010,-46.3,-46.3
15/8/2010,-46.41,-46.41
14/8/2010,-46.41,-46.41
13/8/2010,-46.41,-46.41
12/8/2010,-45.96,-45.96
11/8/2010,-45.22,-45.22
10/8/2010,-44.95,-44.95
9/8/2010,-43.73,-43.73
8/8/2010,-43.92,-43.92
7/8/2010,-43.92,-43.92
